Namespace(alpha=0.4, beta=0.5, cl_batch_size=0, dataset='wisconsin', dropedge_rate_1=0.2, dropedge_rate_2=0.2, dropnode_rate_1=0.0, dropnode_rate_2=0.0, dropout=0.5, emb_dim=512, epochs=400, eval_freq=10, gamma=0.5, lr=0.001, maskfeat_rate_1=0.4, maskfeat_rate_2=0.4, nlayers_enc=2, nlayers_proj=2, ntrials=400, proj_dim=128, sparse=0)
[TEST] Trial:0000 | Epoch:0010 | CL loss:-0.2432 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0005 | Epoch:0380 | CL loss:-0.7347 | VAL ACC:66.25 | TEST ACC:68.63
[TEST] Trial:0005 | Epoch:0390 | CL loss:-0.7390 | VAL ACC:65.00 | TEST ACC:72.55
[TEST] Trial:0005 | Epoch:0400 | CL loss:-0.7338 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0006 | Epoch:0010 | CL loss:-0.2705 | VAL ACC:71.25 | TEST ACC:80.39
[TEST] Trial:0006 | Epoch:0020 | CL loss:-0.3838 | VAL ACC:70.00 | TEST ACC:80.39
[TEST] Trial:0006 | Epoch:0030 | CL loss:-0.4341 | VAL ACC:67.50 | TEST ACC:82.35
[TEST] Trial:0006 | Epoch:0040 | CL loss:-0.5009 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0006 | Epoch:0050 | CL loss:-0.5283 | VAL ACC:71.25 | TEST ACC:78.43
[TEST] Trial:0006 | Epoch:0060 | CL loss:-0.5756 | VAL ACC:67.50 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0070 | CL loss:-0.6163 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0080 | CL loss:-0.6292 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0090 | CL loss:-0.6546 | VAL ACC:70.00 | TEST ACC:76.47
[TEST] Trial:0006 | Epoch:0100 | CL loss:-0.6546 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0110 | CL loss:-0.6663 | VAL ACC:72.50 | TEST ACC:82.35
[TEST] Trial:0006 | Epoch:0120 | CL loss:-0.6799 | VAL ACC:75.00 | TEST ACC:82.35
[TEST] Trial:0006 | Epoch:0130 | CL loss:-0.6858 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0006 | Epoch:0140 | CL loss:-0.7065 | VAL ACC:70.00 | TEST ACC:76.47
[TEST] Trial:0006 | Epoch:0150 | CL loss:-0.7195 | VAL ACC:70.00 | TEST ACC:80.39
[TEST] Trial:0006 | Epoch:0160 | CL loss:-0.7123 | VAL ACC:73.75 | TEST ACC:80.39
[TEST] Trial:0006 | Epoch:0170 | CL loss:-0.7122 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0006 | Epoch:0180 | CL loss:-0.7211 | VAL ACC:73.75 | TEST ACC:78.43
[TEST] Trial:0006 | Epoch:0190 | CL loss:-0.7123 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0006 | Epoch:0200 | CL loss:-0.7328 | VAL ACC:67.50 | TEST ACC:76.47
[TEST] Trial:0006 | Epoch:0210 | CL loss:-0.7105 | VAL ACC:71.25 | TEST ACC:76.47
[TEST] Trial:0006 | Epoch:0220 | CL loss:-0.7239 | VAL ACC:71.25 | TEST ACC:78.43
[TEST] Trial:0006 | Epoch:0230 | CL loss:-0.7277 | VAL ACC:68.75 | TEST ACC:78.43
[TEST] Trial:0006 | Epoch:0240 | CL loss:-0.7323 | VAL ACC:66.25 | TEST ACC:76.47
[TEST] Trial:0006 | Epoch:0250 | CL loss:-0.7292 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0260 | CL loss:-0.7360 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0006 | Epoch:0270 | CL loss:-0.7432 | VAL ACC:67.50 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0280 | CL loss:-0.7381 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0006 | Epoch:0290 | CL loss:-0.7385 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0300 | CL loss:-0.7376 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0310 | CL loss:-0.7416 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0006 | Epoch:0320 | CL loss:-0.7459 | VAL ACC:72.50 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0330 | CL loss:-0.7345 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0340 | CL loss:-0.7429 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0006 | Epoch:0350 | CL loss:-0.7410 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0360 | CL loss:-0.7508 | VAL ACC:70.00 | TEST ACC:78.43
[TEST] Trial:0006 | Epoch:0370 | CL loss:-0.7482 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0380 | CL loss:-0.7547 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0390 | CL loss:-0.7565 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0006 | Epoch:0400 | CL loss:-0.7568 | VAL ACC:67.50 | TEST ACC:72.55
[TEST] Trial:0007 | Epoch:0010 | CL loss:-0.2698 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0007 | Epoch:0020 | CL loss:-0.3615 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0007 | Epoch:0030 | CL loss:-0.4121 | VAL ACC:78.75 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0040 | CL loss:-0.4818 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0050 | CL loss:-0.5171 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0060 | CL loss:-0.5556 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0070 | CL loss:-0.6067 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0080 | CL loss:-0.6191 | VAL ACC:72.50 | TEST ACC:60.78
[TEST] Trial:0007 | Epoch:0090 | CL loss:-0.6330 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0007 | Epoch:0100 | CL loss:-0.6470 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0110 | CL loss:-0.6823 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0120 | CL loss:-0.6550 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0130 | CL loss:-0.6851 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0140 | CL loss:-0.7026 | VAL ACC:71.25 | TEST ACC:64.71
[TEST] Trial:0007 | Epoch:0150 | CL loss:-0.6894 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0160 | CL loss:-0.7099 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0007 | Epoch:0170 | CL loss:-0.7212 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0007 | Epoch:0180 | CL loss:-0.7248 | VAL ACC:76.25 | TEST ACC:62.75
[TEST] Trial:0007 | Epoch:0190 | CL loss:-0.7236 | VAL ACC:73.75 | TEST ACC:58.82
[TEST] Trial:0007 | Epoch:0200 | CL loss:-0.7256 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0210 | CL loss:-0.7239 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0220 | CL loss:-0.7241 | VAL ACC:75.00 | TEST ACC:64.71
[TEST] Trial:0007 | Epoch:0230 | CL loss:-0.7333 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0240 | CL loss:-0.7345 | VAL ACC:77.50 | TEST ACC:64.71
[TEST] Trial:0007 | Epoch:0250 | CL loss:-0.7441 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0007 | Epoch:0260 | CL loss:-0.7167 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0270 | CL loss:-0.7452 | VAL ACC:72.50 | TEST ACC:64.71
[TEST] Trial:0007 | Epoch:0280 | CL loss:-0.7390 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0290 | CL loss:-0.7375 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0300 | CL loss:-0.7280 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0007 | Epoch:0310 | CL loss:-0.7366 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0320 | CL loss:-0.7530 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0330 | CL loss:-0.7389 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0340 | CL loss:-0.7288 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0350 | CL loss:-0.7325 | VAL ACC:75.00 | TEST ACC:66.67
[TEST] Trial:0007 | Epoch:0360 | CL loss:-0.7406 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0007 | Epoch:0370 | CL loss:-0.7523 | VAL ACC:67.50 | TEST ACC:62.75
[TEST] Trial:0007 | Epoch:0380 | CL loss:-0.7476 | VAL ACC:73.75 | TEST ACC:64.71
[TEST] Trial:0007 | Epoch:0390 | CL loss:-0.7353 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0007 | Epoch:0400 | CL loss:-0.7436 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0010 | CL loss:-0.2332 | VAL ACC:65.00 | TEST ACC:72.55
[TEST] Trial:0008 | Epoch:0020 | CL loss:-0.3594 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0008 | Epoch:0030 | CL loss:-0.4212 | VAL ACC:66.25 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0040 | CL loss:-0.4991 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0008 | Epoch:0050 | CL loss:-0.5189 | VAL ACC:63.75 | TEST ACC:72.55
[TEST] Trial:0008 | Epoch:0060 | CL loss:-0.5672 | VAL ACC:61.25 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0070 | CL loss:-0.5868 | VAL ACC:63.75 | TEST ACC:68.63
[TEST] Trial:0008 | Epoch:0080 | CL loss:-0.6381 | VAL ACC:65.00 | TEST ACC:60.78
[TEST] Trial:0008 | Epoch:0090 | CL loss:-0.6575 | VAL ACC:67.50 | TEST ACC:72.55
[TEST] Trial:0008 | Epoch:0100 | CL loss:-0.6793 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0008 | Epoch:0110 | CL loss:-0.6710 | VAL ACC:63.75 | TEST ACC:62.75
[TEST] Trial:0008 | Epoch:0120 | CL loss:-0.6800 | VAL ACC:65.00 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0130 | CL loss:-0.6710 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0008 | Epoch:0140 | CL loss:-0.6908 | VAL ACC:66.25 | TEST ACC:72.55
[TEST] Trial:0008 | Epoch:0150 | CL loss:-0.6993 | VAL ACC:62.50 | TEST ACC:70.59
[TEST] Trial:0008 | Epoch:0160 | CL loss:-0.6863 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0170 | CL loss:-0.6917 | VAL ACC:63.75 | TEST ACC:64.71
[TEST] Trial:0008 | Epoch:0180 | CL loss:-0.6950 | VAL ACC:65.00 | TEST ACC:64.71
[TEST] Trial:0008 | Epoch:0190 | CL loss:-0.6875 | VAL ACC:63.75 | TEST ACC:68.63
[TEST] Trial:0008 | Epoch:0200 | CL loss:-0.7029 | VAL ACC:65.00 | TEST ACC:72.55
[TEST] Trial:0008 | Epoch:0210 | CL loss:-0.7122 | VAL ACC:63.75 | TEST ACC:68.63
[TEST] Trial:0008 | Epoch:0220 | CL loss:-0.7001 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0008 | Epoch:0230 | CL loss:-0.7013 | VAL ACC:62.50 | TEST ACC:62.75
[TEST] Trial:0008 | Epoch:0240 | CL loss:-0.7121 | VAL ACC:67.50 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0250 | CL loss:-0.7170 | VAL ACC:67.50 | TEST ACC:74.51
[TEST] Trial:0008 | Epoch:0260 | CL loss:-0.7141 | VAL ACC:65.00 | TEST ACC:62.75
[TEST] Trial:0008 | Epoch:0270 | CL loss:-0.7121 | VAL ACC:67.50 | TEST ACC:72.55
[TEST] Trial:0008 | Epoch:0280 | CL loss:-0.7027 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0008 | Epoch:0290 | CL loss:-0.7030 | VAL ACC:61.25 | TEST ACC:60.78
[TEST] Trial:0008 | Epoch:0300 | CL loss:-0.7123 | VAL ACC:62.50 | TEST ACC:64.71
[TEST] Trial:0008 | Epoch:0310 | CL loss:-0.7315 | VAL ACC:67.50 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0320 | CL loss:-0.7363 | VAL ACC:62.50 | TEST ACC:70.59
[TEST] Trial:0008 | Epoch:0330 | CL loss:-0.7136 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0008 | Epoch:0340 | CL loss:-0.7228 | VAL ACC:66.25 | TEST ACC:62.75
[TEST] Trial:0008 | Epoch:0350 | CL loss:-0.7247 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0008 | Epoch:0360 | CL loss:-0.7237 | VAL ACC:65.00 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0370 | CL loss:-0.7145 | VAL ACC:63.75 | TEST ACC:70.59
[TEST] Trial:0008 | Epoch:0380 | CL loss:-0.7402 | VAL ACC:70.00 | TEST ACC:66.67
[TEST] Trial:0008 | Epoch:0390 | CL loss:-0.7274 | VAL ACC:75.00 | TEST ACC:64.71
[TEST] Trial:0008 | Epoch:0400 | CL loss:-0.7443 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0009 | Epoch:0010 | CL loss:-0.2379 | VAL ACC:73.75 | TEST ACC:76.47
[TEST] Trial:0009 | Epoch:0020 | CL loss:-0.3223 | VAL ACC:70.00 | TEST ACC:76.47
[TEST] Trial:0009 | Epoch:0030 | CL loss:-0.4265 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0040 | CL loss:-0.4457 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0050 | CL loss:-0.5065 | VAL ACC:76.25 | TEST ACC:78.43
[TEST] Trial:0009 | Epoch:0060 | CL loss:-0.5388 | VAL ACC:67.50 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0070 | CL loss:-0.5910 | VAL ACC:66.25 | TEST ACC:70.59
[TEST] Trial:0009 | Epoch:0080 | CL loss:-0.6221 | VAL ACC:62.50 | TEST ACC:66.67
[TEST] Trial:0009 | Epoch:0090 | CL loss:-0.6499 | VAL ACC:66.25 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0100 | CL loss:-0.6480 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0110 | CL loss:-0.6588 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0009 | Epoch:0120 | CL loss:-0.6743 | VAL ACC:67.50 | TEST ACC:70.59
[TEST] Trial:0009 | Epoch:0130 | CL loss:-0.6969 | VAL ACC:62.50 | TEST ACC:68.63
[TEST] Trial:0009 | Epoch:0140 | CL loss:-0.6873 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0150 | CL loss:-0.7123 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0160 | CL loss:-0.7022 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0170 | CL loss:-0.7155 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0180 | CL loss:-0.7042 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0190 | CL loss:-0.7179 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0200 | CL loss:-0.6999 | VAL ACC:62.50 | TEST ACC:66.67
[TEST] Trial:0009 | Epoch:0210 | CL loss:-0.7301 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0220 | CL loss:-0.7168 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0230 | CL loss:-0.7198 | VAL ACC:71.25 | TEST ACC:76.47
[TEST] Trial:0009 | Epoch:0240 | CL loss:-0.7363 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0250 | CL loss:-0.7212 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0260 | CL loss:-0.7253 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0270 | CL loss:-0.7325 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0280 | CL loss:-0.7199 | VAL ACC:77.50 | TEST ACC:70.59
[TEST] Trial:0009 | Epoch:0290 | CL loss:-0.7323 | VAL ACC:67.50 | TEST ACC:70.59
[TEST] Trial:0009 | Epoch:0300 | CL loss:-0.7371 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0310 | CL loss:-0.7232 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0320 | CL loss:-0.7177 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0330 | CL loss:-0.7454 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0009 | Epoch:0340 | CL loss:-0.7399 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0350 | CL loss:-0.7214 | VAL ACC:65.00 | TEST ACC:70.59
[TEST] Trial:0009 | Epoch:0360 | CL loss:-0.7383 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0009 | Epoch:0370 | CL loss:-0.7380 | VAL ACC:66.25 | TEST ACC:68.63
[TEST] Trial:0009 | Epoch:0380 | CL loss:-0.7383 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0390 | CL loss:-0.7377 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0009 | Epoch:0400 | CL loss:-0.7358 | VAL ACC:70.00 | TEST ACC:78.43
[TEST] Trial:0010 | Epoch:0010 | CL loss:-0.2447 | VAL ACC:75.00 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0020 | CL loss:-0.3630 | VAL ACC:82.50 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0030 | CL loss:-0.4018 | VAL ACC:76.25 | TEST ACC:78.43
[TEST] Trial:0010 | Epoch:0040 | CL loss:-0.4764 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0010 | Epoch:0050 | CL loss:-0.5283 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0010 | Epoch:0060 | CL loss:-0.5856 | VAL ACC:76.25 | TEST ACC:80.39
[TEST] Trial:0010 | Epoch:0070 | CL loss:-0.6153 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0080 | CL loss:-0.6384 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0010 | Epoch:0090 | CL loss:-0.6672 | VAL ACC:71.25 | TEST ACC:78.43
[TEST] Trial:0010 | Epoch:0100 | CL loss:-0.6811 | VAL ACC:76.25 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0110 | CL loss:-0.6739 | VAL ACC:77.50 | TEST ACC:78.43
[TEST] Trial:0010 | Epoch:0120 | CL loss:-0.6797 | VAL ACC:78.75 | TEST ACC:68.63
[TEST] Trial:0010 | Epoch:0130 | CL loss:-0.6841 | VAL ACC:80.00 | TEST ACC:72.55
[TEST] Trial:0010 | Epoch:0140 | CL loss:-0.7069 | VAL ACC:78.75 | TEST ACC:74.51
[TEST] Trial:0010 | Epoch:0150 | CL loss:-0.7192 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0010 | Epoch:0160 | CL loss:-0.7133 | VAL ACC:78.75 | TEST ACC:74.51
[TEST] Trial:0010 | Epoch:0170 | CL loss:-0.7212 | VAL ACC:73.75 | TEST ACC:80.39
[TEST] Trial:0010 | Epoch:0180 | CL loss:-0.7125 | VAL ACC:80.00 | TEST ACC:72.55
[TEST] Trial:0010 | Epoch:0190 | CL loss:-0.7172 | VAL ACC:78.75 | TEST ACC:70.59
[TEST] Trial:0010 | Epoch:0200 | CL loss:-0.7256 | VAL ACC:76.25 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0210 | CL loss:-0.7348 | VAL ACC:78.75 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0220 | CL loss:-0.7252 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0010 | Epoch:0230 | CL loss:-0.7264 | VAL ACC:77.50 | TEST ACC:82.35
[TEST] Trial:0010 | Epoch:0240 | CL loss:-0.7210 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0010 | Epoch:0250 | CL loss:-0.7322 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0010 | Epoch:0260 | CL loss:-0.7403 | VAL ACC:77.50 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0270 | CL loss:-0.7317 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0010 | Epoch:0280 | CL loss:-0.7407 | VAL ACC:76.25 | TEST ACC:78.43
[TEST] Trial:0010 | Epoch:0290 | CL loss:-0.7408 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0010 | Epoch:0300 | CL loss:-0.7390 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0010 | Epoch:0310 | CL loss:-0.7377 | VAL ACC:73.75 | TEST ACC:78.43
[TEST] Trial:0010 | Epoch:0320 | CL loss:-0.7390 | VAL ACC:78.75 | TEST ACC:70.59
[TEST] Trial:0010 | Epoch:0330 | CL loss:-0.7355 | VAL ACC:78.75 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0340 | CL loss:-0.7407 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0010 | Epoch:0350 | CL loss:-0.7365 | VAL ACC:77.50 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0360 | CL loss:-0.7406 | VAL ACC:73.75 | TEST ACC:78.43
[TEST] Trial:0010 | Epoch:0370 | CL loss:-0.7329 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0010 | Epoch:0380 | CL loss:-0.7403 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0010 | Epoch:0390 | CL loss:-0.7377 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0010 | Epoch:0400 | CL loss:-0.7517 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0011 | Epoch:0010 | CL loss:-0.2262 | VAL ACC:70.00 | TEST ACC:88.24
[TEST] Trial:0011 | Epoch:0020 | CL loss:-0.3310 | VAL ACC:71.25 | TEST ACC:80.39
[TEST] Trial:0011 | Epoch:0030 | CL loss:-0.4192 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0011 | Epoch:0040 | CL loss:-0.4508 | VAL ACC:70.00 | TEST ACC:82.35
[TEST] Trial:0011 | Epoch:0050 | CL loss:-0.5323 | VAL ACC:71.25 | TEST ACC:82.35
[TEST] Trial:0011 | Epoch:0060 | CL loss:-0.5595 | VAL ACC:65.00 | TEST ACC:78.43
[TEST] Trial:0011 | Epoch:0070 | CL loss:-0.6082 | VAL ACC:68.75 | TEST ACC:80.39
[TEST] Trial:0011 | Epoch:0080 | CL loss:-0.6364 | VAL ACC:67.50 | TEST ACC:82.35
[TEST] Trial:0011 | Epoch:0090 | CL loss:-0.6630 | VAL ACC:70.00 | TEST ACC:84.31
[TEST] Trial:0011 | Epoch:0100 | CL loss:-0.6655 | VAL ACC:62.50 | TEST ACC:84.31
[TEST] Trial:0011 | Epoch:0110 | CL loss:-0.6821 | VAL ACC:73.75 | TEST ACC:84.31
[TEST] Trial:0011 | Epoch:0120 | CL loss:-0.6833 | VAL ACC:68.75 | TEST ACC:82.35
[TEST] Trial:0011 | Epoch:0130 | CL loss:-0.7073 | VAL ACC:72.50 | TEST ACC:82.35
[TEST] Trial:0011 | Epoch:0140 | CL loss:-0.6964 | VAL ACC:67.50 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0150 | CL loss:-0.7051 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0011 | Epoch:0160 | CL loss:-0.7049 | VAL ACC:68.75 | TEST ACC:82.35
[TEST] Trial:0011 | Epoch:0170 | CL loss:-0.7068 | VAL ACC:73.75 | TEST ACC:84.31
[TEST] Trial:0011 | Epoch:0180 | CL loss:-0.7087 | VAL ACC:61.25 | TEST ACC:88.24
[TEST] Trial:0011 | Epoch:0190 | CL loss:-0.7076 | VAL ACC:68.75 | TEST ACC:80.39
[TEST] Trial:0011 | Epoch:0200 | CL loss:-0.7042 | VAL ACC:66.25 | TEST ACC:88.24
[TEST] Trial:0011 | Epoch:0210 | CL loss:-0.7318 | VAL ACC:71.25 | TEST ACC:80.39
[TEST] Trial:0011 | Epoch:0220 | CL loss:-0.7218 | VAL ACC:62.50 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0230 | CL loss:-0.7188 | VAL ACC:62.50 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0240 | CL loss:-0.7256 | VAL ACC:66.25 | TEST ACC:76.47
[TEST] Trial:0011 | Epoch:0250 | CL loss:-0.7351 | VAL ACC:68.75 | TEST ACC:80.39
[TEST] Trial:0011 | Epoch:0260 | CL loss:-0.7268 | VAL ACC:67.50 | TEST ACC:88.24
[TEST] Trial:0011 | Epoch:0270 | CL loss:-0.7152 | VAL ACC:66.25 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0280 | CL loss:-0.7316 | VAL ACC:65.00 | TEST ACC:88.24
[TEST] Trial:0011 | Epoch:0290 | CL loss:-0.7187 | VAL ACC:61.25 | TEST ACC:88.24
[TEST] Trial:0011 | Epoch:0300 | CL loss:-0.7265 | VAL ACC:63.75 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0310 | CL loss:-0.7284 | VAL ACC:63.75 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0320 | CL loss:-0.7203 | VAL ACC:61.25 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0330 | CL loss:-0.7359 | VAL ACC:60.00 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0340 | CL loss:-0.7352 | VAL ACC:60.00 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0350 | CL loss:-0.7157 | VAL ACC:61.25 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0360 | CL loss:-0.7350 | VAL ACC:62.50 | TEST ACC:86.27
[TEST] Trial:0011 | Epoch:0370 | CL loss:-0.7226 | VAL ACC:60.00 | TEST ACC:86.27
